Query,Results,Title,Type,CreateDate
Oppression of Canadian Aboriginals,1119,Ubuntu relational love : decolonizing Black masculinities,pbook,2019
Oppression of Canadian Aboriginals,1119,"Gender, power, and representations of Cree law",pbook,2018
Oppression of Canadian Aboriginals,1119,"On Being Homeless: One Aboriginal Woman’s “Conquest” of Canadian Universities, 1989–98",book_chapter,2011
Oppression of Canadian Aboriginals,1119,Historic trauma and Aboriginal healing,book,2004
Oppression of Canadian Aboriginals,1119,Social issues in contemporary native America: reflections from Turtle Island,book,2014
Oppression of Canadian Aboriginals,1119,Between “Colonizer-Perpetrator” and “Colonizer-Ally”: Toward a Pedagogy of Redress,book_chapter,2014
Oppression of Canadian Aboriginals,1119,Beyond the Guest Paradigm: Eurocentric Education and Aboriginal Peoples in NSW,book_chapter,2019
Oppression of Canadian Aboriginals,1119,The Intergenerational Transmission of Protective Parent Responses to Historical Trauma,book_chapter,2019
Oppression of Canadian Aboriginals,1119,Ipperwash as Racial Oppression,book_chapter,2013
Oppression of Canadian Aboriginals,1119,In the Belly of a Laughing God: Humour and Irony in Native Women's Poetry,book,2011
Oppression of Canadian Aboriginals,1119,"North American Border Conflicts: Race, Politics, and Ethics",book,2017
Oppression of Canadian Aboriginals,1119,That Dream Shall Have a Name: Native Americans Rewriting America,book,2014
Oppression of Canadian Aboriginals,1119,The Ethics of Cultural Appropriation,book,2009
Oppression of Canadian Aboriginals,1119,‘Taking Responsibility’: Conferencing and Forums in Canadian Aboriginal Communities,book_chapter,2020
Oppression of Canadian Aboriginals,1119,The Roots of Oppression,book_chapter,2020
Oppression of Canadian Aboriginals,1119,Interrogating Models of Diversity Within a Multicultural Environment,book,2019
Oppression of Canadian Aboriginals,1119,A Tale of Monstrous Extravagance: Imagining Multilingualism,book,2015
Oppression of Canadian Aboriginals,1119,Yakuglas' Legacy: The Art and Times of Charlie James,book,2016
Oppression of Canadian Aboriginals,1119,"American Indian, Alaska Native, and Canadian Aboriginal Two-Spirit/LGBT Elderly",book_chapter,2015
Oppression of Canadian Aboriginals,1119,Aboriginal Language Policies of the Canadian and Quebec Governments,book_chapter,1996
Oppression of Canadian Aboriginals,1119,Negotiating University Teaching in Canada using Critical Race Theory: Having to Continually Prove Oneself in Academia,book_chapter,2019
Oppression of Canadian Aboriginals,1119,"Home/Bodies: Geographies of Self, Place and Space",book,2006
Oppression of Canadian Aboriginals,1119,"The Canadian Census and Mixed Race: Tracking Mixed Race Through Ancestry, Visible Minority Status, and M??tis Population Groups in Canada",book_chapter,2020
Oppression of Canadian Aboriginals,1119,Getting it Wrong: How Canadians Forgot Their Past and Imperilled Confederation,book,1999
Oppression of Canadian Aboriginals,1119,Disrupting Settler Colonialism and Oppression in Media and Policy-Making: A View from the Community Media Advocacy Centre,book_chapter,2020
Oppression of Canadian Aboriginals,1119,Canadian Gothic,book_chapter,2012
Oppression of Canadian Aboriginals,1119,How Should I Read These?: Native Women Writers in Canada,book,2001
Oppression of Canadian Aboriginals,1119,"Ethical and Legal Issues in Patient and Family-Centred Care: Canadian First Nations, M??tis and Inuit People",book_chapter,2014
Oppression of Canadian Aboriginals,1119,Indigenizing and Decolonizing Therapeutic Responses to Trauma-Related Dissociation,book_chapter,2019
Oppression of Canadian Aboriginals,1119,‘Dismissing Canada’? AlterNative Citizenship and Indigenous Literatures,book_chapter,2018
Oppression of Canadian Aboriginals,1119,"Canada, a Fertile Ground for Intergroup Relations and Social Identity Theory",book_chapter,2016
Oppression of Canadian Aboriginals,1119,"Ageing-in-Place for Low-Income Seniors: Living at the Intersection of Multiple Identities, Positionalities, and Oppressions",book_chapter,2019
Oppression of Canadian Aboriginals,1119,Traumatisme historique et gu??rison autochtone,book,2004
Oppression of Canadian Aboriginals,1119,The Ethnopolitics of Aboriginal Status and Identity,book_chapter,2020
Oppression of Canadian Aboriginals,1119,Toward an Ecology of Stories: Indigenous Perspectives on Resilience,book_chapter,2011
Oppression of Canadian Aboriginals,1119,Aboriginal Women and Home Care,book_chapter,2019
Oppression of Canadian Aboriginals,1119,"HIV Is My “Best” Problem: Living with Racism, HIV and Interpersonal Violence",book_chapter,2013
Oppression of Canadian Aboriginals,1119,"Aboriginal and Multicultural Imaginaries: Tensions, Accommodations, Reconciliation",book_chapter,2016
Oppression of Canadian Aboriginals,1119,"Mental Health, Multicultural Competence, and Cultural Humility from an Intersectionality Framework",book_chapter,2019
Oppression of Canadian Aboriginals,1119,Language Education and Canada’s Indigenous Peoples,book_chapter,2013
"Population Growth, Resource Consumption, and The Environment",52496,Population Growth and Economic Development: Policy Questions,book,1986
"Population Growth, Resource Consumption, and The Environment",52496,"Population growth, resource consumption, and the environment : seeking a common vision for a troubled world",pbook,1995
"Population Growth, Resource Consumption, and The Environment",52496,"Population growth, resource consumption and the environment seeking a common vision for a troubled world",book,1995
"Population Growth, Resource Consumption, and The Environment",52496,"Sustainable Consumption and Production, Volume I: Challenges and Development",book,2021
"Population Growth, Resource Consumption, and The Environment",52496,"The Bridge at the Edge of the World: Capitalism, the Environment, and Crossing from Crisis to Sustainability",book,2008
"Population Growth, Resource Consumption, and The Environment",52496,Why Australia prospered: the shifting sources of economic growth (The princeton economic history of the western world),book,2012
"Population Growth, Resource Consumption, and The Environment",52496,The Malthusian Moment: Global Population Growth and the Birth of American Environmentalism,book,2012
"Population Growth, Resource Consumption, and The Environment",52496,The Extended Energy-Growth Nexus: Theory and Empirical Applications,book,2019
"Population Growth, Resource Consumption, and The Environment",52496,"Including Health in Global Frameworks for Development, Wealth, and Climate Change: Workshop Summary",book,2014
"Population Growth, Resource Consumption, and The Environment",52496,Development Patterns of Material Productivity: Convergence or Divergence?,book,2014
"Population Growth, Resource Consumption, and The Environment",52496,Flourishing: A Frank Conversation about Sustainability,book,2013
"Population Growth, Resource Consumption, and The Environment",52496,Treading Softly: Paths to Ecological Order,book,2010
"Population Growth, Resource Consumption, and The Environment",52496,"Factor X: Challenges, Implementation Strategies and Examples for a Sustainable Use of Natural Resources",book,2017
"Population Growth, Resource Consumption, and The Environment",52496,"Rapid Urbanisation, Urban Food Deserts and Food Security in Africa",book,2016
"Population Growth, Resource Consumption, and The Environment",52496,"Sustainable Energy Production and Consumption: Benefits, Strategies and Environmental Costing",book,2008
"Population Growth, Resource Consumption, and The Environment",52496,Energy and Civilization: A History,book,2017
"Population Growth, Resource Consumption, and The Environment",52496,The Meat Crisis: Developing more Sustainable and Ethical Production and Consumption,book,2017
"Population Growth, Resource Consumption, and The Environment",52496,"Climate Change, Energy Use, and Sustainability: Diagnosis and Prescription after the Great East Japan Earthquake",book,2016
"Population Growth, Resource Consumption, and The Environment",52496,Blue Skies over Beijing: Economic Growth and the Environment in China,book,2016
"Population Growth, Resource Consumption, and The Environment",52496,Energy for a Sustainable World: From the Oil Age to a Sun-Powered Future,book,2011
"Population Growth, Resource Consumption, and The Environment",52496,The coming famine: the global food crisis and what we can do to avoid it,book,2010
"Population Growth, Resource Consumption, and The Environment",52496,A Research Agenda for Sustainable Consumption Governance,book,2019
"Population Growth, Resource Consumption, and The Environment",52496,Sustainable Economic Development: Green Economy and Green Growth,book,2016
"Population Growth, Resource Consumption, and The Environment",52496,Rising to the Challenge: U.S. Innovation Policy for the Global Economy,book,2012
"Population Growth, Resource Consumption, and The Environment",52496,"Creating wine: the emergence of a world industry, 1840–1914 (The Princeton economic history of the Western world)",book,2011
"Population Growth, Resource Consumption, and The Environment",52496,Can Earth's and Society's Systems Meet the Needs of 10 Billion People?: Summary of a Workshop,book,2014
"Population Growth, Resource Consumption, and The Environment",52496,AI in the Wild: Sustainability in the Age of Artificial Intelligence,book,2020
"Population Growth, Resource Consumption, and The Environment",52496,"Population, economic development, and the environment",pbook,1994
"Population Growth, Resource Consumption, and The Environment",52496,Weight of Modernity: An Intergenerational Study of the Rise of Obesity,book,2012
"Population Growth, Resource Consumption, and The Environment",52496,Bird on Fire: Lessons from the World's Least Sustainable City,book,2011
"Population Growth, Resource Consumption, and The Environment",52496,There is no planet B; a handbook for the make or break years,book,2019
"Population Growth, Resource Consumption, and The Environment",52496,"Factor X: Policy, Strategies and Instruments for a Sustainable Resource Use",book,2013
"Population Growth, Resource Consumption, and The Environment",52496,"Sustainable Social, Economic and Environmental Revitalization in Multan City: A Multidisciplinary Italian-Pakistani Project",book,2014
"Population Growth, Resource Consumption, and The Environment",52496,The state of the environment in Asia 2002/2003,pbook,2003
"Population Growth, Resource Consumption, and The Environment",52496,To live on earth; man and his environment in perspective.,pbook,1972
"Population Growth, Resource Consumption, and The Environment",52496,"Technology, Globalization, and Sustainable Development: Transforming the Industrial State",book,2011
"Population Growth, Resource Consumption, and The Environment",52496,China Green Development Index Report 2011,book,2013
"Population Growth, Resource Consumption, and The Environment",52496,The Economics and Politics of China's Energy Security Transition,book,2018
"Population Growth, Resource Consumption, and The Environment",52496,Water Resource Management: Sustainability in an Era of Climate Change,book,2017
"Population Growth, Resource Consumption, and The Environment",52496,Sharing Cities: A Case for Truly Smart and Sustainable Cities,book,2015
"Population Growth, Resource Consumption, and The Environment",52496,Energy and the Wealth of Nations: Understanding the Biophysical Economy,book,2011
"Population Growth, Resource Consumption, and The Environment",52496,State of the world 2012: moving toward sustainable prosperity : a Worldwatch Institute report on progress toward a sustainable society,book,2012
"Population Growth, Resource Consumption, and The Environment",52496,Time and the Generations: Population Ethics for a Diminishing Planet,book,2019
"Population Growth, Resource Consumption, and The Environment",52496,Handbook for a Sustainable Economy,book,2014
"Population Growth, Resource Consumption, and The Environment",52496,Competition and Conflicts on Resource Use,book,2014
"Population Growth, Resource Consumption, and The Environment",52496,The Japanese Employment System: Adapting to a New Economic Environment,book,2005
"Population Growth, Resource Consumption, and The Environment",52496,Transport Beyond Oil: Policy Choices for a Multimodal Future,book,2013
"Population Growth, Resource Consumption, and The Environment",52496,Food Security in an Uncertain World: An International Perspective,book,2015
"Population Growth, Resource Consumption, and The Environment",52496,Regional Growth and Sustainable Development in Asia,book,2016
"Population Growth, Resource Consumption, and The Environment",52496,"Population, Agriculture, and Biodiversity : Problems and Prospects.",book,2020
Black September and their cause to arms,12056,The French revolution : a history,pbook,1930
Black September and their cause to arms,12056,Franz Liszt,pbook,1987
Black September and their cause to arms,12056,Inverse Recurrent Models – An Application Scenario for Many-Joint Robot Arm Control,book_chapter,2016
Black September and their cause to arms,12056,SoC It to EM: ElectroMagnetic Side-Channel Attacks on a Complex System-on-Chip,book_chapter,2015
Black September and their cause to arms,12056,"DPA, Bitslicing and Masking at 1 GHz",book_chapter,2015
Black September and their cause to arms,12056,Curve25519 for the Cortex-M4 and Beyond,book_chapter,2019
Black September and their cause to arms,12056,Brothers in Arms: Racial Equality in the Saint-Dominguan Colonial Forces,book_chapter,2018
Black September and their cause to arms,12056,Arms Trafficking and Colombia,book,2003
Black September and their cause to arms,12056,Fault Lines: Views across Haiti’s Divide,book,2013
Black September and their cause to arms,12056,Autonomous Weapon Systems – Dangers and Need for an International Prohibition,book_chapter,2019
Black September and their cause to arms,12056,"Roger Treffry, of Beer Barton, near Plymouth, hath discovered the real cause, with the method of preventing, what is commonly called smutt-balls coal-brands, or blacks, amongst wheat, barley, and oats",book,1792
Black September and their cause to arms,12056,Accessing Data in the Cloud: The Long Arm of the Law Enforcement Agent,book_chapter,2012
Black September and their cause to arms,12056,"In a Prominent Bar in Secaucus: New and Selected Poems, 1955–2007",book,2007
Black September and their cause to arms,12056,Safe Learning and Optimization Techniques: Towards a Survey of the State of the Art,book_chapter,2021
Black September and their cause to arms,12056,"Arms Trade, Economics of",book_chapter,2008
Black September and their cause to arms,12056,Declaring His Genius: Oscar Wilde in North America,book,2013
Black September and their cause to arms,12056,"American slavery : address on the subject of American slavery and the progress of the cause of freedom through-out the world : delivered in the National Hall, Holborn on...September 2, 1846",book,1846
Black September and their cause to arms,12056,"""Evil"" Arabs in American popular film : orientalist fear",book,2006
Black September and their cause to arms,12056,Direct N-body Code on Low-Power Embedded ARM GPUs,book_chapter,2019
Black September and their cause to arms,12056,"Causes of the scarcity investigated: also an account of the most striking variations in the weather, from October, 1798, to September, 1800. To which is prefixed, the price of wheat, every year, from 1600 to the present aera",book,1800
Black September and their cause to arms,12056,"Nigeria: Militancy, Insurgency and the Proliferation of Small Arms and Light Weapon",book_chapter,2021
Black September and their cause to arms,12056,Audre Lorde's Transnational Legacies,book,2015
Black September and their cause to arms,12056,Free Trade’s First Missionary: Sir John Bowring in Europe and Asia,book,2014
Black September and their cause to arms,12056,Arms Races,book_chapter,2018
Black September and their cause to arms,12056,"Private Guns, Public Health, New Ed",book,2017
Black September and their cause to arms,12056,Fire Arrow and Projection Firearm,book_chapter,2020
Black September and their cause to arms,12056,Arms Trade Cooperation,book_chapter,2020
Black September and their cause to arms,12056,A Call to Arms,book_chapter,2020
Black September and their cause to arms,12056,The Nuclear Tipping Point: Why States Reconsider Their Nuclear Choices,book,2005
Black September and their cause to arms,12056,The Middle Class in Arms?: Fighting for S??o Paulo,book_chapter,2020
Black September and their cause to arms,12056,"Customs, Contrabands and Arms Control in Africa",book_chapter,2021
Black September and their cause to arms,12056,Taking Up Arms,book_chapter,2019
Black September and their cause to arms,12056,The Arms Scandal of 1870–1872: Immigrant Liberal Republicans and America’s Place in the World,book_chapter,2018
Black September and their cause to arms,12056,Libya: The Proliferation of Small Arms Post-Ghaddafi,book_chapter,2021
Black September and their cause to arms,12056,"South Africa: Xenophobia, Crime and Small Arms Proliferation",book_chapter,2021
Black September and their cause to arms,12056,Understanding U.S. military conflicts through primary sources,book,2015
Black September and their cause to arms,12056,"Mali: The Ecology of Insurgency, Terrorism and Small Arms Proliferation",book_chapter,2021
Black September and their cause to arms,12056,Encyclopedia of Gun Control & Gun Rights,book,2011
Black September and their cause to arms,12056,Arms Control Measures,book_chapter,2016
Black September and their cause to arms,12056,Southern horrors : women and the politics of rape and lynching,book,2011
Black September and their cause to arms,12056,To Arm and Appease,book_chapter,2018
Black September and their cause to arms,12056,"Forests, Ungoverned Spaces and the Challenge of Small Arms and Light Weapons Proliferation in Africa",book_chapter,2021
Black September and their cause to arms,12056,The Long Arm of Religion in America,book_chapter,2020
Black September and their cause to arms,12056,The Planning System and the Arms Race,book_chapter,2019
Black September and their cause to arms,12056,Southern Africa: Regional Dynamics of Conflict and the Proliferation of Small Arms and Light Weapons,book_chapter,2021
Black September and their cause to arms,12056,"Multinational Corporations, Trafficking of Small Arms and Intractable Conflicts in Africa",book_chapter,2021
Black September and their cause to arms,12056,Mass-Produced Firearms,book_chapter,2017
Black September and their cause to arms,12056,The Theoretical Parameters of the Proliferation and Regulation of Small Arms and Light Weapons in Africa,book_chapter,2021
Black September and their cause to arms,12056,Understanding Haiti’s Current Phenomenon of Gang Violence and Illicit Arms Trafficking: A View from the Lens of Vertical-Horizontal Violence,book_chapter,2021
Black September and their cause to arms,12056,"Conclusion: The Illicit Trio: Drugs, Arms, and Migrants",book_chapter,2020
Summary History of Rare Earth Metal Market,526,"Rare Earths: Science, Technology, Production and Use",book,2014
Summary History of Rare Earth Metal Market,526,"Rare Earths Industry: Technological, Economic, and Environmental Implications",book,2015
Summary History of Rare Earth Metal Market,526,Non-Renewable Resource Issues: Geoscientific and Societal Challenges,book,2012
Summary History of Rare Earth Metal Market,526,Alumina Ceramics: Biomedical and Clinical Applications,book,2018
Summary History of Rare Earth Metal Market,526,The Principal Rare Earth Elements Deposits of the United States: A Summary of Domestic Deposits and a Global Perspective,book_chapter,2012
Summary History of Rare Earth Metal Market,526,"Inorganic and Composite Fibers: Production, Properties, and Applications",book,2018
Summary History of Rare Earth Metal Market,526,Rare earth diplomacy: Mitigating conflict over technology minerals,book_chapter,2018
Summary History of Rare Earth Metal Market,526,Specialty Optical Fibers Handbook,book,2007
Summary History of Rare Earth Metal Market,526,Economic Geology of Metals,book_chapter,2011
Summary History of Rare Earth Metal Market,526,"Syndiotactic polystyrene: synthesis, characterization, processing, and applications",book,2009
Summary History of Rare Earth Metal Market,526,Rare Earth Luminescence: Electronic Spectroscopy and Applications,book_chapter,2018
Summary History of Rare Earth Metal Market,526,Overview of PM/Reluctance Synchronous Machine Opportunities and Challenges,book_chapter,2016
Summary History of Rare Earth Metal Market,526,"Handbook of Recycling: State-Of-the-art for Practitioners, Analysts, and Scientists",book,2014
Summary History of Rare Earth Metal Market,526,Energy security and geopolitics in the arctic: challenges and opportunities in the 21st century,book,2012
Summary History of Rare Earth Metal Market,526,Introduction,book_chapter,2013
Summary History of Rare Earth Metal Market,526,Laser Cladding of Metals,book,2020
Summary History of Rare Earth Metal Market,526,Factor X: Re-source ; Designing the Recycling Society,book,2013
Summary History of Rare Earth Metal Market,526,Fiber Lasers and Amplifiers,book_chapter,2018
Summary History of Rare Earth Metal Market,526,References,book_chapter,2016
Summary History of Rare Earth Metal Market,526,"An Oceanography Conservation View of Central America: Caribbean Wealth, Pacific Wilderness, Plunder and Mismanagement Meets Seafloor Mining, Deep-Sea Drilling, Climate Change, and Human Population Explosion in the EEZs and Beyond",book_chapter,2015
Summary History of Rare Earth Metal Market,526,"Handbook of Key Global Financial Markets, Institutions, and Infrastructure",book,2012
Summary History of Rare Earth Metal Market,526,Novel Processes for Advanced Manufacturing: Summary of a Workshop,book,2013
Summary History of Rare Earth Metal Market,526,Development of Urban Mine,book_chapter,2014
Summary History of Rare Earth Metal Market,526,Critical Materials: Present Danger to U.S. Manufacturing,book,2013
Summary History of Rare Earth Metal Market,526,Minerals as Scarce Resources: The Quest for Secure and Sustainable Supply,book_chapter,2014
Summary History of Rare Earth Metal Market,526,Active Protective Coatings: New-Generation Coatings for Metals,book,2016
Summary History of Rare Earth Metal Market,526,A comprehensive history of the iron trade throughout the world from the earliest records to the present period : with an appendix containing official tables and other public documents,book,1841
Summary History of Rare Earth Metal Market,526,Magnetism and Magnetic Materials,book,2001
Summary History of Rare Earth Metal Market,526,Measuring and Apportioning Rents from Hydroelectric Power Developments,book,2000
Summary History of Rare Earth Metal Market,526,The Extreme Biology of Meteorites: Their Role in Understanding the Origin and Distribution of Life on Earth and in the Universe,book_chapter,2017
Summary History of Rare Earth Metal Market,526,"Minerals, Critical Minerals, and the U. S. Economy",book,2008
Summary History of Rare Earth Metal Market,526,America's Food: What You Don't Know About What You Eat,book,2011
Summary History of Rare Earth Metal Market,526,Metal-Ion Capacitors,book_chapter,2021
Summary History of Rare Earth Metal Market,526,Pythagoras' revenge: A mathematical mystery.,book,2009
Summary History of Rare Earth Metal Market,526,More Than Just Money: Human-Object Relationships in Low-End Collecting,book_chapter,2021
Summary History of Rare Earth Metal Market,526,"Industrialization and Southern Society, 1877-1984",book,1984
Summary History of Rare Earth Metal Market,526,"Swords into Market Shares: Technology, Economics, and Security in the New Russia",book,2000
Summary History of Rare Earth Metal Market,526,Safety Aspects of Ayurvedic Drugs,book_chapter,2011
Summary History of Rare Earth Metal Market,526,"Treatise on Process Metallurgy, Volume 3: Industrial Processes",book,2013
Summary History of Rare Earth Metal Market,526,Metal And Ivory,book_chapter,2007
Summary History of Rare Earth Metal Market,526,Electrochromic Materials and Devices: Fundamentals and Nanostructuring Approaches,book_chapter,2018
Summary History of Rare Earth Metal Market,526,"Summary, Conclusions, and Recommendations",book_chapter,2010
Summary History of Rare Earth Metal Market,526,Summary,book_chapter,1981
Summary History of Rare Earth Metal Market,526,Climate Governance in the Arctic: Introduction and Theoretical Framework,book_chapter,2009
Summary History of Rare Earth Metal Market,526,The Power of Renewables: Opportunities and Challenges for China and the United States,book,2010
Summary History of Rare Earth Metal Market,526,"Economic, Social, and Ritual Aspects of Copper Mining in Ancient Peru: An Upper Ica Valley Case Study",book_chapter,2012
Summary History of Rare Earth Metal Market,526,"Population, Land Use, and Environment: Research Directions",book,2005
Summary History of Rare Earth Metal Market,526,Combinatorial Approaches for Synthesis of Metal Oxides: Processing and Sensing Application,book_chapter,2012
Summary History of Rare Earth Metal Market,526,Scales and Relations: Analysis of REPM Use with Emphasis on the Years from 2000 to 2010,book_chapter,2013
Summary History of Rare Earth Metal Market,526,Influence of coupled electrokinetic-phytoremediation on soil remediation,book_chapter,2009
The History of Cars and Pollution From 1886 to Present Day,128,Tied to the Great Packing Machine: The Midwest and Meatpacking,book,2009
The History of Cars and Pollution From 1886 to Present Day,128,Air Pollution,book_chapter,2006
The History of Cars and Pollution From 1886 to Present Day,128,"The States and the Environment: History, Responsibilities, and Policies (1770s–Present)",book_chapter,2014
The History of Cars and Pollution From 1886 to Present Day,128,"The Old England Hotel, 1922: Hangovers",book_chapter,2018
The History of Cars and Pollution From 1886 to Present Day,128,The Heritage of Social Class and Class Conflict on Chicago’s South Side,book_chapter,2011
The History of Cars and Pollution From 1886 to Present Day,128,"History, Urban Planning and Controversies",book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,Automotive Engineering,book_chapter,2018
The History of Cars and Pollution From 1886 to Present Day,128,Great Comet Discoveries Throughout History,book_chapter,2010
The History of Cars and Pollution From 1886 to Present Day,128,"Past, Present, and Future of the Food and Drink Final Market",book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,The Speculative Growth Paradigm in the??History of Phoenix,book_chapter,2017
The History of Cars and Pollution From 1886 to Present Day,128,The Britain: An Unexpected Case of Article Usage in Present-Day English,book_chapter,2002
The History of Cars and Pollution From 1886 to Present Day,128,Insect Conservation in New Zealand: An Historical Perspective,book_chapter,2012
The History of Cars and Pollution From 1886 to Present Day,128,Fire on the Hills: An Environmental History of Fires and Fire Policy in Mediterranean-Type Ecosystems,book_chapter,2016
The History of Cars and Pollution From 1886 to Present Day,128,The Tsars’ Private Hunting Ground (1888–1915),book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,An Overview of Marketing,book_chapter,2021
The History of Cars and Pollution From 1886 to Present Day,128,"Sacred Sites of the S??mi – Linking Past, Present and Future",book_chapter,2017
The History of Cars and Pollution From 1886 to Present Day,128,Part IV. Places and Projects,book_chapter,2011
The History of Cars and Pollution From 1886 to Present Day,128,Physical Social Overhead Capital (SOC),book_chapter,2018
The History of Cars and Pollution From 1886 to Present Day,128,Environmental History,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,The History of Water Reuse in California,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,A Review of the History of the Economy and Its Concepts: Change Is a Constant,book_chapter,2021
The History of Cars and Pollution From 1886 to Present Day,128,Fishing and Angling,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,PASTORAL VISIONS OF CHILDHOOD: Selling Suburbia as Home in the American Countryside,book_chapter,2018
The History of Cars and Pollution From 1886 to Present Day,128,Marvellous Melbourne,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,History of Manufactured Gas and Coal-Tar Activities,book_chapter,2012
The History of Cars and Pollution From 1886 to Present Day,128,Introduction: Tomatoes and Cucumbers,book_chapter,2016
The History of Cars and Pollution From 1886 to Present Day,128,Electrodeposition of Nickel,book_chapter,2010
The History of Cars and Pollution From 1886 to Present Day,128,The Rise of Automobility,book_chapter,2012
The History of Cars and Pollution From 1886 to Present Day,128,N,book_chapter,2014
The History of Cars and Pollution From 1886 to Present Day,128,How tourism developed – the history,book_chapter,1997
The History of Cars and Pollution From 1886 to Present Day,128,Christian Martyrdom in Africa,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,Verne and Wells,book_chapter,2016
The History of Cars and Pollution From 1886 to Present Day,128,"Dividing the Waters: Urban Growth, City Life and Water Management in Amsterdam 1100–2000",book_chapter,2016
The History of Cars and Pollution From 1886 to Present Day,128,Making the Move: From Internal Combustion Engines to Wireless Electric Vehicles,book_chapter,2017
The History of Cars and Pollution From 1886 to Present Day,128,"If There's a Text in this Class, Where Did it Come From? Or, What Does Marilyn Monroe Have to do With The Sorrows of Young Man Werther?",book_chapter,2011
The History of Cars and Pollution From 1886 to Present Day,128,FIVE. From Real Estate to Refuge,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,Industrial Spring,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,Environment in Megacities: Tehran Waterscapes,book_chapter,2021
The History of Cars and Pollution From 1886 to Present Day,128,“From Dumps to Glory” Flushing Meadows and the New York World’s Fair of 1939–1940,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,General Development of Electric Vehicles and Power Batteries,book_chapter,2017
The History of Cars and Pollution From 1886 to Present Day,128,East Asian Englishes,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,"South African Agricultural Oenology, Viticulture, Land Ownership, and Sustainable Development",book_chapter,2021
The History of Cars and Pollution From 1886 to Present Day,128,"seven Where Elites Meet: HAREM VISITS, SEA BATHING, AND SOCIABILITIES IN PRECOLONIAL TUNISIA, C. 1800–1881",book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,INTRODUCTION,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,Notes,book_chapter,2018
The History of Cars and Pollution From 1886 to Present Day,128,Imagining Imaginarium??in Taipei:??From Taiwan Jinja to National Revolutionary Martyrs’ Shrine,book_chapter,2021
The History of Cars and Pollution From 1886 to Present Day,128,IMPERIAL REPUBLIC,book_chapter,2019
The History of Cars and Pollution From 1886 to Present Day,128,Estonia,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,Inventing America: Expanding Industry,book_chapter,2020
The History of Cars and Pollution From 1886 to Present Day,128,"Historical Development and Gentrification of Hokkaido’s Former Coal Mining Areas: Case Studies of Bibai, Kushiro, Mikasa, and Yubari",book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,Impacts of Climate Change on Food Security in Ethiopia: Adaptation and Mitigation Options: A Review,book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,"Shewa, Menilek, and the Ethiopian Empire, 1813-1889",pbook,1975
The Decline of Agriculture in Ethiopia,2688,The Demographic Transition and Development in Africa: The Unique Case of Ethiopia,book,2011
The Decline of Agriculture in Ethiopia,2688,The archaeology of drylands : living at the margin,book,2000
The Decline of Agriculture in Ethiopia,2688,Climate Change Adaptation Activities for Agricultural Development in Ethiopia: A Review of Potentials,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Crop-Livestock Inter-linkages and Climate Change Implications for Ethiopia’s Agriculture: A Ricardian Approach,book_chapter,2020
The Decline of Agriculture in Ethiopia,2688,Climate-Smart Agricultural Practices (CSA) Adoption by Crop Farmers in Semi-arid Regions of West and East Africa: Evidence from Nigeria and Ethiopia,book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,River Basin Development and Human Rights in Eastern Africa — A Policy Crossroads,book,2017
The Decline of Agriculture in Ethiopia,2688,"Perceptions About Climate Change in Sidama, Ethiopia",book_chapter,2014
The Decline of Agriculture in Ethiopia,2688,The Climate of Ethiopia,book_chapter,2015
The Decline of Agriculture in Ethiopia,2688,"Multitemporal land use/land cover change detection for the Batena watershed, Rift Valley Lakes basin, Ethiopia",book_chapter,2016
The Decline of Agriculture in Ethiopia,2688,Agriculture in the Lake Tana Sub-basin of Ethiopia,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,"Land use and land cover change impact on groundwater recharge; the case of Lake Haramaya watershed, Ethiopia",book_chapter,2016
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,Agricultural Development and Economic Transformation: Promoting Growth with Poverty Reduction,book,2017
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2021
The Decline of Agriculture in Ethiopia,2688,The Second Biggest African Country Undergoing Rapid Change: Ethiopia,book_chapter,2017
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2019
The Decline of Agriculture in Ethiopia,2688,Ethiopia,book_chapter,2017
