Query,Results,Title,Type,CreateDate
The Fight for Abortion Rights in Poland,2668,SERIOUS THREATS TO REPRODUCTIVE RIGHTS IN POLAND,article,2018
The Fight for Abortion Rights in Poland,2668,Manufacturing hysteria: the import of U.S. abortion rhetorics to Poland,article,2010
The Fight for Abortion Rights in Poland,2668,Abortion as one aspect of Women's Health,article,2017
The Fight for Abortion Rights in Poland,2668,"The Polish Parliament and the Making of Politics through Abortion: Nation, Gender and Democracy in the 1996 Liberalization Amendment Debate",article,2009
The Fight for Abortion Rights in Poland,2668,"Sex, politics, and religion: the clash between Poland and the European Union over abortion",article,2004
The Fight for Abortion Rights in Poland,2668,"Emergent political spaces in the post-socialist city: Solidarity Square, Szczecin",article,2018
The Fight for Abortion Rights in Poland,2668,Marta Lempart on leading Poland’s abortion rights protests,article,2020
The Fight for Abortion Rights in Poland,2668,Transformations of Polish Society,article,2019
The Fight for Abortion Rights in Poland,2668,The Influence of Abortion Law on the Frequency of Pregnancy Terminations-A Retrospective Comparative Study,article,2021
The Fight for Abortion Rights in Poland,2668,Abortion Rights as Human Rights,article,2016
The Fight for Abortion Rights in Poland,2668,Abortion rights beyond the medico-legal paradigm,article,2019
The Fight for Abortion Rights in Poland,2668,"Reproductive justice, abortion rights and social work",article,2022
The Fight for Abortion Rights in Poland,2668,"Reproductive justice, abortion rights and social work",article,2021
The Fight for Abortion Rights in Poland,2668,Legal and policy responses to the delivery of abortion care during COVID‐19,article,2020
The Fight for Abortion Rights in Poland,2668,GREEN SCARVES AND DATA HARVESTING: HOW THE ABORTION BATTLE HAS GONE DIGITAL,article,2021
The Fight for Abortion Rights in Poland,2668,Abortion in Poland,article,1991
The Fight for Abortion Rights in Poland,2668,Polish government submits bill to liberalise abortion laws,article,2004
The Fight for Abortion Rights in Poland,2668,European Desires and National Bedrooms? Negotiating “Normalcy” in Postsocialist Poland,article,2011
The Fight for Abortion Rights in Poland,2668,Negotiating democracy's gender between Europe and the nation,article,2009
The Fight Against Racial Inequality in America,23357,"Fair Housing After ""Big Government"": How Tax Credits Are Reshaping the Legal Fight Against Racial Segregation",article,2019
The Fight Against Racial Inequality in America,23357,Beyond Profiling: The Institutional Sources of Racial Disparities in Policing,article,2017
The Fight Against Racial Inequality in America,23357,"Regional and Racial Inequality in Infectious Disease Mortality in U.S. Cities, 1900-1948",article,2019
The Fight Against Racial Inequality in America,23357,"Christian America in Black and White: Racial Identity, Religious-National Group Boundaries, and Explanations for Racial Inequality",article,2019
The Fight Against Racial Inequality in America,23357,Neoliberalism and IQ: Naturalizing economic and racial inequality,article,2018
The Fight Against Racial Inequality in America,23357,The Fight: Discipline and Race in an Inner-City Public Charter High School,article,2017
The Fight Against Racial Inequality in America,23357,"""Black and white, unite and fight"": Interracial working-class solidarity and racial employment equality",article,2001
The Fight Against Racial Inequality in America,23357,"""From warfare to welfare"": Contextualising Arrow and Schelling's models of racial inequalities (1968-1972)",article,2017
The Fight Against Racial Inequality in America,23357,Will COVID-19 Worsen the Racial Wealth Gap in the United States?,article,2021
The Fight Against Racial Inequality in America,23357,'... Latin America without the downside': racial exceptionalism and global tourism in Costa Rica,article,2013
The Fight Against Racial Inequality in America,23357,Beyond Domestic Violence Survivor Services: Refocusing on Inequality in the Fight against Gender-Based Violence in the Americas,article,2016
The Fight Against Racial Inequality in America,23357,"Compounded Deprivation in the Transition to Adulthood: The Intersection of Racial and Economic Inequality Among Chicagoans, 1995–2013",article,2015
The Fight Against Racial Inequality in America,23357,Good Neighbors for Fair Housing: Suburban Liberalism and Racial Inequality in Metropolitan Boston,article,2013
The Fight Against Racial Inequality in America,23357,"Fifty Years After the Kerner Commission Report: Place, Housing, and Racial Wealth Inequality in Los Angeles",article,2018
The Fight Against Racial Inequality in America,23357,"Health Inequalities amongst People of African Descent in the Americas, 2005-2017: A Systematic Review of the Literature",article,2019
The Fight Against Racial Inequality in America,23357,"Tiger Parenting and American Inequality: An Essay on Chua and Rubenfeld's ""The Triple Package: How Three Unlikely Traits Explain the Rise and Fall of Cultural Groups in America""",article,2015
The Fight Against Racial Inequality in America,23357,"The Structural Origins of Territorial Stigma: Water and Racial Politics in Metropolitan Detroit, 1950s-2010s",article,2016
The Fight Against Racial Inequality in America,23357,Racial purges,article,2020
The Fight Against Racial Inequality in America,23357,Decline in an Era of Triumph: Black workers in 1960s New York City,article,2020
The Fight Against Racial Inequality in America,23357,"'The Struggle That Must Be': Harry Edwards, Sport and the Fight for Racial Equality",article,2014
The Fight Against Racial Inequality in America,23357,Mandatory detention for criminal convictions: The reproduction of racial inequality through U.S. immigration law,article,2022
The Fight Against Racial Inequality in America,23357,New Racial Meanings of Housing in America,article,2012
The Fight Against Racial Inequality in America,23357,"After racial democracy: Contemporary puzzles in race relations in Brazil, Latin America and beyond from a boundaries perspective",article,2016
The Fight Against Racial Inequality in America,23357,Black Canadians and black Americans: racial income inequality in comparative perspective,article,2010
The Fight Against Racial Inequality in America,23357,"THE PUZZLE OF RACIAL INEQUALITY IN CUBA, 1980s–2010s",article,2021
The Fight Against Racial Inequality in America,23357,"Against fascism, for racial equality: communists, anti-racism and the road to the Second World War in Australia, South Africa and the United States",article,2017
The Fight Against Racial Inequality in America,23357,"Social movements as agents of change: Fighting intersectional food inequalities, building food as webs of life",article,2021
The Fight Against Racial Inequality in America,23357,Fostering the Sociopolitical Development of African American and Latinx Adolescents to Analyze and Challenge Racial and Economic Inequality,article,2020
The Fight Against Racial Inequality in America,23357,Black Politics: How Anger Influences the Political Actions Blacks Pursue to Reduce Racial Inequality,article,2018
The Fight Against Racial Inequality in America,23357,The production of racial inequality within and among organizations,article,2017
The Fight Against Racial Inequality in America,23357,The Unintended Consequences of “Ban the Box”: Statistical Discrimination and Employment Outcomes When Criminal Histories Are Hidden,article,2020
The Fight Against Racial Inequality in America,23357,Which Identity Frames Boost Support for and Mobilization in the #BlackLivesMatter Movement? An Experimental Test,article,2020
The Fight Against Racial Inequality in America,23357,Feeling Race: Theorizing the Racial Economy of Emotions,article,2019
The Fight Against Racial Inequality in America,23357,"“I Have a Dream” of a Colorblind Nation? Examining the Relationship between Racial Colorblindness, System Justification, and Support for Policies that Redress Inequalities",article,2018
The Fight Against Racial Inequality in America,23357,Confronting Racism in Environmental Health Sciences: Moving the Science Forward for Eliminating Racial Inequities,article,2021
The Fight Against Racial Inequality in America,23357,“They Just Hang Out with Their Own:” Organized Racial Inequality in a Rural Southern High School,article,2020
The Fight Against Racial Inequality in America,23357,The Lopsided Continent: Inequality in Latin America,article,2003
The Fight Against Racial Inequality in America,23357,US employment inequality in the Great Recession and the COVID-19 pandemic,article,2021
The Fight Against Racial Inequality in America,23357,Financing Social Reproduction: The Gendered Relations of Debt and Mortgage Finance in Twenty-first-century America,article,2013
The Fight Against Racial Inequality in America,23357,The Sweet Enchantment of Color-Blind Racism in Obamerica,article,2011
The Fight Against Racial Inequality in America,23357,Race Counts: Racial and Ethnic Data on the U.S. Census and the Implications for Tracking Inequality,article,2018
The Fight Against Racial Inequality in America,23357,"Two Nations, Revisited: The Lynching of Black and Brown Bodies, Police Brutality, and Racial Control in ‘Post-Racial’ Amerikkka",article,2015
The Fight Against Racial Inequality in America,23357,Racial Inequality and the Social Reconstructionists at Teachers College,article,2013
The Fight Against Racial Inequality in America,23357,The Neighborhood Context of Racial and Ethnic Disparities in Arrest,article,2008
The Fight Against Racial Inequality in America,23357,Whither Whiteness? The Racial Logics of the Kerner Report and Modern White Space,article,2018
The Fight Against Racial Inequality in America,23357,Why Both Social Structure and Culture Matter in a Holistic Analysis of Inner-City Poverty,article,2010
The Fight Against Racial Inequality in America,23357,Norms reconstituting interests: global racial equality and U.S. sanctions against South Africa,article,1995
The Fight Against Racial Inequality in America,23357,"'The curse of race prejudice': debates about racial 'prejudice' in the United States, c. 1750-1900",article,2021
The Fight Against Racial Inequality in America,23357,Reproducing Inequality in a Formally Antiracist Organization: The Case of Racialized Career Pathways in the United Methodist Church1,article,2022
The Fight Against Racial Inequality in America,23357,Racial Liberalism and its Defects: The Case of Interwar Detroit,article,2016
Tensions Between the Split Nation: The Korean War and its Effects,3095,Comrades at enmity: Pyongyang-Hanoi split after the fall of Saigon,article,2022
Tensions Between the Split Nation: The Korean War and its Effects,3095,A LANGUAGE SPLIT BY THE BORDER: WHAT THE DIVISION OF THE KOREAN LANGUAGE MEANS FOR REUNIFICATION,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,The Korean diaspora and belonging in the UK: identity tensions between North and South Koreans,article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Compradors, Neo-colonialism, and Transnational Class Struggle: PRC relations with Algeria and India, 1953–1965",article,2021
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Prisoner Number 600,001: Rethinking Japan, China, and the Korean War 1950–1953",article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Branding an Aggressor: The Commonwealth, the United Nations and Chinese Intervention in the Korean War, November 1950-January 1951",article,2010
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Lost Chance or Lost Horizon? Strategic Opportunity and Escalation Risk in the Korean War, April-July 1951",article,2010
Tensions Between the Split Nation: The Korean War and its Effects,3095,Tensions in South Korean Political Parties in Transition: From Entourage to Ideology?,article,2006
Tensions Between the Split Nation: The Korean War and its Effects,3095,Propaganda strategies of Korean war-era leaflets,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,"More than a Miracle: The Korean War, Cold War Politics, and the 1960 Olympic Hockey Tournament",article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,South Korean Cinema’s Postwar Pain: Gender and National Division in Korean War Films from the 1950s to the 2000s,article,2014
Tensions Between the Split Nation: The Korean War and its Effects,3095,"The Pleasure of Mourning: Korean War Blockbusters in Post–Cold War South Korea, 1998–2008",article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,Painful Words: The Effect of Battlefield Activity on Conflict Negotiation Behavior,article,2022
Tensions Between the Split Nation: The Korean War and its Effects,3095,Paradigm Conflicts among Allies: Historical Origins of the U.S.-ROK Split over North Korea,article,2010
Tensions Between the Split Nation: The Korean War and its Effects,3095,The Origins of Cold War Feminism During the Korean War,article,2019
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Segregation, Integration, and Death: Evidence from the Korean War",article,2021
Tensions Between the Split Nation: The Korean War and its Effects,3095,Missile Envy: New Tensions in China-U.S.-Taiwan Relations,article,2007
Tensions Between the Split Nation: The Korean War and its Effects,3095,A History of and Recent Developments Concerning the Korean Peninsula Northern Limit Line (NLL),article,2019
Tensions Between the Split Nation: The Korean War and its Effects,3095,Private Life of the Nation: A cautionary tale of Korean unification,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Comedic violence in advertising: cultural third-person effects among U.S., Korean, and Croatian consumers",article,2021
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Water Security, Riparian Identity and Korean Nation Branding in the Mekong Subregion",article,2019
Tensions Between the Split Nation: The Korean War and its Effects,3095,"‘Nice Korea, Naughty Korea’: Media framings of North Korea and the inter-Korean relationship in the London 2012 Olympic Games",article,2016
Tensions Between the Split Nation: The Korean War and its Effects,3095,Ending the Korean War: Reconsidering the Importance of Eisenhower's Election,article,2013
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Nation, State and Football: The Korean Case",article,2008
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Reluctant Reconciliation: South Korea's tentative detente with North Korea in the Nixon era, 1969-72",article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Maps of Life and Abjection: Reportage, Photography, and Literature in Postwar Seoul",article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,Sunshine or thunder? Tension between the Kim and Bush administrations in historical perspective,article,2003
Tensions Between the Split Nation: The Korean War and its Effects,3095,The Nomad’s Baggage: Imagining the Nation in a Global World,article,2017
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Atoms for Sale?: Cold War Institution-Building and the South Korean Atomic Energy Project, 1945–1965",article,2010
Tensions Between the Split Nation: The Korean War and its Effects,3095,Early South Korean Modernist Poetry: A Genealogy,article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,Ideology Was A Uniform to Be Taken On and Off: An Anti-Communist Prisoner's Survival from Manchuria to Korea to India,article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,LONGEVITY IN NORTH KOREA AND SOUTH KOREA: PREVALENCE OF CENTENARIANS IN ONE THE POOREST AND ONE OF THE RICHEST NATIONS,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,The paradoxical effect of democratisation on the South Korean education system in the 1980s and early 1990s,article,2019
Tensions Between the Split Nation: The Korean War and its Effects,3095,Foreign places as Korean spaces: Representations of national trauma in the South Korean dramas Ireland and Descendants of the Sun,article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Small-Power Diplomacy in Northeast Asia: Mongolian–North Korean Relations During the Cold War, 1948–1989",article,2016
Tensions Between the Split Nation: The Korean War and its Effects,3095,Questioning Authenticity: On the Documentary Film Reclaiming Our Names,article,2019
Tensions Between the Split Nation: The Korean War and its Effects,3095,Writing the Real: Modernism in Korean Literature,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,Neutralize or Die: Reshuffling South Korea's Grand Strategy Cards and the Neutralization of South Korea Alone,article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,Looking back at “our science” and “our history”: an exploration of Korean preservice science teachers’ encounters with East Asian history of science,article,2021
Tensions Between the Split Nation: The Korean War and its Effects,3095,Promoting the 'China Way' of communism in Poland and beyond during the Sino-Soviet Split: the case of Kazimierz Mijal,article,2018
Tensions Between the Split Nation: The Korean War and its Effects,3095,SOUTH KOREAN FILMS ABOUT THE KOREAN WAR: TO THE STARRY ISLAND AND SPRING IN MY HOMETOWN1,article,2013
Tensions Between the Split Nation: The Korean War and its Effects,3095,"Cold War, the universities and public education: The contexts of J. B. Conant's mission to Australia and New Zealand, 1951",article,2010
Tensions Between the Split Nation: The Korean War and its Effects,3095,Virtual Space and National Division: Crow’s Eye View: The Korean Peninsula at the Venice Architecture Biennale (2014),article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,FRUSTRATED ALIGNMENT: THE PACIFIC PACT PROPOSALS FROM 1949 TO 1954 AND SOUTH KOREA–TAIWAN RELATIONS,article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,Democratization and the US-South Korean Alliance,article,2007
Tensions Between the Split Nation: The Korean War and its Effects,3095,"The Untold Story of FIFA's Diplomacy and the 1966 World Cup: North Korea, Africa and Sir Stanley Rous",article,2020
Tensions Between the Split Nation: The Korean War and its Effects,3095,Spies in the Third Space: Spy as a Trope for Cultural Emplacement in Chang-rae Lee's Native Speaker and Kim Young-Ha's Your Republic is Calling You,article,2017
Tensions Between the Split Nation: The Korean War and its Effects,3095,Nationalist Technologies of Cultural Memory and the Korean War: Militarism and Neo-Liberalism in The Price of Freedom and the War Memorial of Korea,article,2015
Tensions Between the Split Nation: The Korean War and its Effects,3095,"The first nuclear crisis in the Korean Peninsula, 1975-76",article,2014
Tensions Between the Split Nation: The Korean War and its Effects,3095,Do political relations affect international trade? Evidence from China’s twelve trading partners,article,2020
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Why reproductive rights are in jeopardy: Cosmo spoke to Planned Parenthood President Cecile Richards about the erosion of women's health care,article,2007
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,A Narrative Engagement Framework to Understand HPV Vaccination Among Latina and Vietnamese Women in a Planned Parenthood Setting,article,2017
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Planning a Puerto Rican family in New York: Symbolic violence and reproductive decision-making in the Planned Parenthood film La Sortija de Compromiso (1965),article,2019
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Pathways to Parenthood in Social and Family Contexts: Decade in Review, 2020",article,2020
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Pathways to Parenthood in Social and Family Contexts: Decade in Review, 2020",article,2020
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Fertility awareness and attitudes towards parenthood among Danish university college students,article,2016
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Empirical lessons regarding contraception in a protracted refugee setting: A descriptive study from Maela camp on the Thai-Myanmar border 1996-2015,article,2017
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Changes in the Prevalence of Induced Abortion in the Floating Population in Major Cities of China 2007-2014,article,2019
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Decreased Sperm Motility Retarded ICSI Fertilization Rate in Severe Oligozoospermia but Good-Quality Embryo Transfer Had Achieved the Prospective Clinical Outcomes,article,2016
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Opportunities for Action: Addressing Latina Sexual and Reproductive Health,article,2005
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Women and Health: the key for sustainable development,article,2015
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Origins of the FIGO initiative to reduce the burden of unsafe abortion,article,2014
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,PUNISHMENT AND PREJUDICE: REPRODUCTIVE COERCION IN IMMIGRATION AND CUSTOMS ENFORCEMENT DETENTION CENTERS,article,2022
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Race-ing 'Roe': Reproductive justice, racial justice, and the battle for 'Roe v. Wade'",article,2021
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Factors Associated with Sexual and Reproductive Health Care by Mexican Immigrant Women in New York City: A Mixed Method Study,article,2012
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Migrants and the meaning of parenthood: involuntary childless Turkish migrants in The Netherlands,article,2006
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Reproductive Rights Activism in the Post-Roe Era,article,2013
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Seeking Sperm: Accounts of Lesbian Couples’ Reproductive Decision-Making and Understandings of the Needs of the Child,article,2006
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Father’s Role in Preconception Health,article,2017
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Why Parenthood, and Why Now? Gay Men's Motivations for Pursuing Parenthood",article,2012
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,The Communicative Relationship between the Socioeconomically Disadvantaged Stakeholders and the Reproductive Healthcare Nonprofit Organization,article,2021
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Ethnicity, Assimilation, and Un-partnered Childbearing in Guatemala",article,2011
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Marching Toward Reproductive Justice: Coalitional (Re) Framing of the March for Women's Lives,article,2010
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,In Their Own Voices: The Reproductive Health Care Experiences of Detained Adolescent Girls,article,2016
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Reproductive Rights and Women’s Mental Health,article,2017
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Urban adolescent sexual and reproductive health in low-income and middle-income countries,article,2014
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Gay Men Who Become Fathers via Surrogacy: The Transition to Parenthood,article,2010
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"STERILIZED in the Name of Public Health: Race, Immigration, and Reproductive Control in Modern California",article,2005
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Knowledge and beliefs about reproductive anatomy and physiology among Mexican-Origin women in the USA: implications for effective oral contraceptive use,article,2013
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Power and Politics in International Funding for Reproductive Health: the US Global Gag Rule,article,2004
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Intersections of Ethnicity and Social Class in Provider Advice Regarding Reproductive Health,article,2007
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Sexual and reproductive health and rights in Latin America: an analysis of trends, commitments and achievements",article,2011
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Defining and deconstructing girl child marriage and applications to global public health,article,2020
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Gender Fundamentalism and Heteronormativity in the Political Discussion About Lesbian and Gay Parenthood,article,2018
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Organizational and Environmental Influences on the Development of the Pro-Choice Movement,article,1989
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Ensuring Youth's Right to Participation and Promotion of Youth Leadership in the Development of Sexual and Reproductive Health Policies and Programs,article,2015
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Social Inequalities in Prenatal Folic Acid Supplementation: Results from the ELFE Cohort,article,2019
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Development of Contextually-relevant Sexuality Education: Lessons from a Comprehensive Review of Adolescent Sexuality Education Across Cultures,article,2019
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,“All this that has happened to me shouldn’t happen to nobody else”: Loretta Ross and the Women of Color Reproductive Freedom Movement of the 1980s,article,2010
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Sexuality Education: Emerging Trends in Evidence and Practice,article,2015
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Differences in Medical Mistrust Between Black and White Women: Implications for Patient–Provider Communication About PrEP,article,2018
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Reproductive Health Service Preferences And Perceptions of Quality Among Low-Income Women: Racial, Ethnic and Language Group Differences",article,2008
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Surrogate non-motherhood: Israeli and US surrogates speak about kinship and parenthood,article,2018
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,"Essential Elements of Postabortion Care: Origins, Evolution and Future Directions",article,2003
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Ohio's patient-physician privilege: whether planned parenthood is a protected party,article,2002
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Learning from success cases: ecological analysis of pathways to universal access to reproductive health care in low- and middle-income countries: version 1; peer review: awaiting peer review,article,2022
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Scholarship on Fatherhood in the 1990s and Beyond,article,2000
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Timing of Parenthood and Experiences of Gay Fathers: A Life Course Perspective,article,2015
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,The Reproductive Life Plan as a Strategy to Decrease Poor Birth Outcomes,article,2011
The history of women’s reproductive health and the origin of the Planned Parenthood organization,848,Maternal perception of couple relationship before and after the birth of first and second child and twins,article,2022
Income Inequality and Its Effects on Children’s Education and Future,41025,The Effect of Family Income on Children's Education: Some Findings on Inequality of Opportunity,article,1969
Income Inequality and Its Effects on Children’s Education and Future,41025,‘Neighbourhood effects’ on children's educational achievement in Chile: The effects of inequality and polarization,article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,Income Inequality and Class Divides in Parental Investments,article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Increasing Inequality in Parent Incomes and Children's Schooling,article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,Inequality in Children's Contexts: Income Segregation of Households with and without Children,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,Do families have moderating or mediating effects on early health inequalities? A scoping review,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Moderating or mediating effects of family characteristics on socioeconomic inequalities in child health in high-income countries - a scoping review,article,2022
Income Inequality and Its Effects on Children’s Education and Future,41025,"Intergenerational Transmission of Poverty and Inequality: Parental Resources and Schooling Attainment and Children’s Human Capital in Ethiopia, India, Peru, and Vietnam",article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,Income inequality and social gradients in children’s height: a comparison of cohort studies from five high-income countries,article,2019
Income Inequality and Its Effects on Children’s Education and Future,41025,"Socioeconomic, sex and area related inequalities in childhood stunting in Mauritania: Evidence from the Mauritania Multiple Indicator Cluster Surveys (2007-2015)",article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,The effects of public health policies on health inequalities in high-income countries: an umbrella review,article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Can Increased Educational Attainment Among Lower-Educated Mothers Reduce Inequalities in Children's Skill Development?,article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Income Segregation between School Districts and Inequality in Students' Achievement,article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Child Development 2 Strategies for reducing inequalities and improving developmental outcomes for young children in low-income and middle-income countries,article,2011
Income Inequality and Its Effects on Children’s Education and Future,41025,Financing Children's Futures: Economic Strategies for Postsecondary Education Among Middle-Income Families,article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,Income-related children's health inequality and health achievement in China,article,2014
Income Inequality and Its Effects on Children’s Education and Future,41025,"Family inequality: Diverging patterns in marriage, cohabitation, and childbearing",article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,The effect of school summer holidays on inequalities in children and young people's mental health and cognitive ability in the UK using data from the millennium cohort study,article,2022
Income Inequality and Its Effects on Children’s Education and Future,41025,The U‐Shape of Income Inequality over the 20th Century: The Role of Education,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Does Growing Childhood Socioeconomic Inequality Mean Future Inequality in Adult Health?,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,"How Income Inequality and Immigrant Background Affect children’s Use of Mental Healthcare Services in Oslo, Norway",article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Mapping Disparities in Education Across Low- And Middle-Income Countries,article,2020
Income Inequality and Its Effects on Children’s Education and Future,41025,Pathways to inequalities in child health,article,2019
Income Inequality and Its Effects on Children’s Education and Future,41025,Children of Migrants: The Cumulative Impact of Parental Migration on Children's Education and Health Outcomes in China,article,2017
Income Inequality and Its Effects on Children’s Education and Future,41025,The Effects of Socioeconomic Status on Child and Adolescent Physical Health: An Organization and Systematic Comparison of Measures,article,2015
Income Inequality and Its Effects on Children’s Education and Future,41025,Neighbourhood and school effects on educational inequalities in the transition from primary to secondary education in Amsterdam,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Inequality in skills for learning: do gaps in children's socio-emotional development widen over time according to family background?,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,What interventions are effective on reducing inequalities in maternal and child health in low- and middle-income settings? A systematic review,article,2014
Income Inequality and Its Effects on Children’s Education and Future,41025,Spillover effects of adult children’s schooling on parents’ smoking cessation: evidence from China’s compulsory schooling reform,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,"SOCIAL BACKGROUND, EDUCATION, AND INEQUALITY",article,2019
Income Inequality and Its Effects on Children’s Education and Future,41025,Do social investment policies reduce income inequality? An analysis of industrial countries,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Human capital and income inequality,article,2018
Income Inequality and Its Effects on Children’s Education and Future,41025,Climate Change and Child Health Inequality: A Review of Reviews,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Negative spillovers from parental conflicts and implied inequality: evidence from China,article,2022
Income Inequality and Its Effects on Children’s Education and Future,41025,Rising Inequality in Family Incomes and Children's Educational Outcomes,article,2016
Income Inequality and Its Effects on Children’s Education and Future,41025,Trends in socioeconomic inequalities in child undernutrition: Evidence from Nigeria Demographic and Health Survey (2003-2013),article,2019
Income Inequality and Its Effects on Children’s Education and Future,41025,"Inequality trends in health and future health risk among English children and young people, 1999–2009",article,2013
Income Inequality and Its Effects on Children’s Education and Future,41025,Impact of parental education and income inequality on children's food intake,article,2007
Income Inequality and Its Effects on Children’s Education and Future,41025,Women Empowerment and Economic Development,article,2012
Income Inequality and Its Effects on Children’s Education and Future,41025,Income inequality and child welfare interventions in England and Wales,article,2021
Income Inequality and Its Effects on Children’s Education and Future,41025,Parental Incarceration and Children's Wellbeing,article,2018
